"_id","Codi INE","Nom del municipi","Nom curt del municipi","Article del municipi","Nom del municipi transliterat","Nom curt transliterat","Centre municipal","Codi de comarca","Nom de la comarca","Codi de la província","Nom de la província","Adreça completa","Adreça","Codi postal","Localització","Telèfon de contacte","Fax","Correu de contacte","Web","NIF","Escut del municipi","Bandera del municipi","Vista del municipi","Codi INE 6","Nom del recurs a la DBPedia","Nombre d'habitants","Extensió","Altitud","_lastChange"
"555c579ecf83d3d61744b023","08005","L\'Ametlla del Vallès","Ametlla del Vallès","L\'","lametlla_del_valles","ametlla_del_valles","41.6695845,2.2614622","41","Vallès Oriental","8","Barcelona","Pl. Ajuntament, 1, 08480 Ametlla del Vallès","Pl. Ajuntament, 1","08480","41.6695845,2.2614622","938432501","938432313","ametlla@ametlla.cat","https://www.ametlla.cat","P0800500A","https://media.diba.cat/diba/municipis/img/escuts/ec08005.png","https://media.diba.cat/diba/municipis/img/banderes/bn08005.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08005.jpg","080057","L\'Ametlla_del_Vallès","8787","14.12","321","2022-01-24 15:31:56"
"555c579ecf83d3d61744b030","08020","Begues","Begues","","begues","begues","41.3328119,1.925468","11","Baix Llobregat","8","Barcelona","Avinguda de Torres Vilaró, 4, 08859 Begues","Avinguda de Torres Vilaró, 4","08859","41.3299941,1.9261533","936390538","936390018","begues@begues.cat","https://www.begues.cat","P0802000J","https://media.diba.cat/diba/municipis/img/escuts/ec08020.png","https://media.diba.cat/diba/municipis/img/banderes/bn08020.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08020.jpg","080207","Begues","7356","50.41","399","2022-01-24 15:31:56"
"555c579ecf83d3d61744b01a","08214","Vilassar de Dalt","Vilassar de Dalt","","vilassar_de_dalt","vilassar_de_dalt","41.5163595,2.3592879","21","Maresme","8","Barcelona","Plaça de la Vila, 1, 08339 Vilassar de Dalt","Plaça de la Vila, 1","08339","41.5171581,2.3582695","937539800","937507750","vilassard@vilassardedalt.cat","https://www.vilassar.cat","P0821300A","https://media.diba.cat/diba/municipis/img/escuts/ec08214.png","https://media.diba.cat/diba/municipis/img/banderes/bn08214.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08214.jpg","082140","Vilassar_de_Dalt","9074","9.08","135","2022-01-24 15:31:56"
"555c579ecf83d3d61744b021","08003","Alella","Alella","","alella","alella","41.4952867,2.2942758","21","Maresme","8","Barcelona","Plaça de l\'Ajuntament, 1, 08328 Alella","Plaça de l\'Ajuntament, 1","08328","41.4938784,2.2950131","935552339","935400328","alella.ajuntament@alella.cat","https://www.alella.cat","P0800300F","https://media.diba.cat/diba/municipis/img/escuts/ec08003.png","https://media.diba.cat/diba/municipis/img/banderes/bn08003.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08003.jpg","080039","Alella","9954","9.59","90","2022-01-24 15:31:56"
"555c579ecf83d3d61744b025","08007","Arenys de Munt","Arenys de Munt","","arenys_de_munt","arenys_de_munt","41.6095429,2.5400513","21","Maresme","8","Barcelona","Rbla. F. Macià, 59, 08358 Arenys de Munt","Rbla. F. Macià, 59","08358","41.6095429,2.5400513","937937980","937950630","ajuntament@ademunt.cat","https://www.arenysdemunt.cat","P0800700G","https://media.diba.cat/diba/municipis/img/escuts/ec08007.png","https://media.diba.cat/diba/municipis/img/banderes/bn08007.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08007.jpg","080076","Arenys_de_Munt","9191","22.05","121","2022-01-24 15:31:56"
"555c579ecf83d3d61744b02d","08016","Bagà","Bagà","","baga","baga","42.2527951,1.8620013","14","Berguedà","8","Barcelona","Plaça de Catalunya, 7 bis, 08695 Bagà","Plaça de Catalunya, 7 bis","08695","42.2527951,1.8620013","938244013","938244502","baga@diba.cat","https://www.baga.cat","P0801600H","https://media.diba.cat/diba/municipis/img/escuts/ec08016.png","https://media.diba.cat/diba/municipis/img/banderes/bn08016.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08016.jpg","080168","Bagà","2145","42.99","785","2022-01-24 15:31:56"
"555c579ecf83d3d61744b06d","08083","Folgueroles","Folgueroles","","folgueroles","folgueroles","41.9392868,2.3180742","24","Osona","8","Barcelona","Plaça Verdaguer, 2  \'Can Dachs\', 08519 Folgueroles","Plaça Verdaguer, 2  \'Can Dachs\'","08519","41.9392868,2.3180742","938122054","938122192","folgueroles@diba.cat","https://www.folgueroles.cat","P0808200J","https://media.diba.cat/diba/municipis/img/escuts/ec08083.png","https://media.diba.cat/diba/municipis/img/banderes/bn08083.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08083.jpg","080832","Folgueroles","2269","10.99","552","2022-01-24 15:31:56"
"555c579ecf83d3d61744b042","08043","Canyelles","Canyelles","","canyelles","canyelles","41.2858273,1.7222743","17","Garraf","8","Barcelona","Plaça de l\'11 de setembre, s/n, 08811 Canyelles","Plaça de l\'11 de setembre, s/n","08811","41.2858273,1.7222743","938973011","938188130","canyelles@canyelles.cat","https://www.canyelles.cat","P0804200D","https://media.diba.cat/diba/municipis/img/escuts/ec08043.png","https://media.diba.cat/diba/municipis/img/banderes/bn08043.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08043.jpg","080431","Canyelles","4886","14.08","142","2022-01-24 15:31:56"
"555c579ecf83d3d61744b035","08027","Les Cabanyes","Cabanyes","Les","les_cabanyes","cabanyes","41.371674,1.689535","3","Alt Penedès","8","Barcelona","Carrer Bisbe Torres i Bages, 6, 08794 Cabanyes","Carrer Bisbe Torres i Bages, 6","08794","41.371674,1.689535","938921048","932220273","cabanyes@diba.cat","https://www.lescabanyes.cat","P0802700E","https://media.diba.cat/diba/municipis/img/escuts/ec08027.png","https://media.diba.cat/diba/municipis/img/banderes/bn08027.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08027.jpg","080272","Les_Cabanyes","1005","1.79","252","2022-01-24 15:31:56"
"555c579ecf83d3d61744b04a","08115","Martorelles","Martorelles","","martorelles","martorelles","41.52851,2.2374755","41","Vallès Oriental","8","Barcelona","Pl. Ajuntament, 1, 08107 Martorelles","Pl. Ajuntament, 1","08107","41.52851,2.2374755","935705732","935705964","web@martorelles.cat","https://www.martorelles.cat","P0811400A","https://media.diba.cat/diba/municipis/img/escuts/ec08115.png","","https://media.diba.cat/diba/municipis/img/vistes/vista08115.jpg","081154","Martorelles","4823","3.61","96","2022-02-26 06:22:01"
"555c579ecf83d3d61744b05b","08138","Moià","Moià","","moia","moia","41.8130136,2.0972372","42","Moianès","8","Barcelona","Plaça de Sant Sebastià, 1, 08180 Moià","Plaça de Sant Sebastià, 1","08180","41.8130136,2.0972372","938300000","938301325","ajuntament@moia.cat","https://www.moia.cat","P0813700B","https://media.diba.cat/diba/municipis/img/escuts/ec08138.png","","https://media.diba.cat/diba/municipis/img/vistes/vista08138.jpg","081385","Moià","6474","75.15","717","2022-01-24 15:31:56"
"555c579ecf83d3d61744b073","08091","Gelida","Gelida","","gelida","gelida","41.432496099999994,1.8614458306231212","3","Alt Penedès","8","Barcelona","Plaça de la Vila, 12, 08790 Gelida","Plaça de la Vila, 12","08790","41.4409882,1.8632169","937790058","937790100","gelida@diba.cat","https://www.gelida.cat","P0809000C","https://media.diba.cat/diba/municipis/img/escuts/ec08091.png","https://media.diba.cat/diba/municipis/img/banderes/bn08091.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08091.jpg","080919","Gelida","7723","26.73","196","2022-01-24 15:31:56"
"555c579ecf83d3d61744b047","08050","Castellar del Riu","Castellar del Riu","","castellar_del_riu","castellar_del_riu","42.12732255,1.7549529123787428","14","Berguedà","8","Barcelona","Carretera de Berga als Rasos de Peguera, Km. 2,5, 08618 Castellar del Riu","Carretera de Berga als Rasos de Peguera, Km. 2,5","08618","42.12732255,1.7549529123787428","938212775","938221343","castellarr@diba.cat","https://www.castellardelriu.cat","P0804900I","https://media.diba.cat/diba/municipis/img/escuts/ec08050.png","https://media.diba.cat/diba/municipis/img/banderes/bn08050.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08050.jpg","080500","Castellar_del_Riu","171","32.62","1234","2022-01-24 15:31:56"
"555c579ecf83d3d61744b060","08224","Sant Martí de Centelles","Sant Martí de Centelles","","sant_marti_de_centelles","sant_marti_de_centelles","41.7638765,2.2510062","24","Osona","8","Barcelona","Estació, 4, 08592 Sant Martí de Centelles","Estació, 4","08592","41.7638765,2.2510062","938442406","938442406","st.martic@diba.cat","https://www.santmarticentelles.cat","P0822200B","https://media.diba.cat/diba/municipis/img/escuts/ec08224.png","https://media.diba.cat/diba/municipis/img/banderes/bn08224.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08224.jpg","082248","Sant_Martí_de_Centelles","1186","25.7","462","2022-01-24 15:31:56"
"555c579ecf83d3d61744b08d","08244","Santa Coloma de Cervelló","Santa Coloma de Cervelló","","santa_coloma_de_cervello","santa_coloma_de_cervello","41.3675448,2.0157817","11","Baix Llobregat","8","Barcelona","Pau Casals, 26-34, 08690 Santa Coloma de Cervelló","Pau Casals, 26-34","08690","41.3675448,2.0157817","936450700","936340195","scc.ajuntament@santacolomadecervello.cat","https://www.santacolomadecervello.cat","P0824400F","https://media.diba.cat/diba/municipis/img/escuts/ec08244.png","https://media.diba.cat/diba/municipis/img/banderes/bn08244.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08244.jpg","082444","Santa_Coloma_de_Cervelló","8273","7.52","173","2022-01-24 15:31:56"
"555c579ecf83d3d61744b064","08072","Corbera de Llobregat","Corbera de Llobregat","","corbera_de_llobregat","corbera_de_llobregat","41.4166171,1.9338636","11","Baix Llobregat","8","Barcelona","Carrer de La Pau, 5, 08757 Corbera de Llobregat","Carrer de La Pau, 5","08757","41.4146257,1.9327708","936500211","936500662","ajuntament@corberadellobregat.cat","https://www.corberadellobregat.cat","P0807100C","https://media.diba.cat/diba/municipis/img/escuts/ec08072.png","https://media.diba.cat/diba/municipis/img/banderes/bn08072.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08072.jpg","080728","Corbera_de_Llobregat","15017","18.46","342","2022-01-24 15:31:56"
"555c579ecf83d3d61744b075","08093","Gisclareny","Gisclareny","","gisclareny","gisclareny","42.249978,1.7866137","14","Berguedà","8","Barcelona","Plaça del Roser, s/n, 08695 Gisclareny","Plaça del Roser, s/n","08695","42.249978,1.7866137","937441020","938244580","gisclareny@diba.cat","https://www.gisclareny.cat","P0809200I","https://media.diba.cat/diba/municipis/img/escuts/ec08093.png","https://media.diba.cat/diba/municipis/img/banderes/bn08093.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08093.jpg","080930","Gisclareny","27","36.75","1339","2022-01-24 15:31:56"
"555c579ecf83d3d61744b076","08094","La Granada","Granada","La","la_granada","granada","41.3766679,1.7186912","3","Alt Penedès","8","Barcelona","Carrer de l\'Estació, 25, 08792 Granada","Carrer de l\'Estació, 25","08792","41.3752186,1.720885","938974025","938974406","granada@diba.cat","http://www.lagranada.com","P0809300G","https://media.diba.cat/diba/municipis/img/escuts/ec08094.png","https://media.diba.cat/diba/municipis/img/banderes/bn08094.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08094.jpg","080945","La_Granada","2207","6.57","272","2022-02-11 00:47:01"
"555c579ecf83d3d61744b079","08099","Guardiola de Berguedà","Guardiola de Berguedà","","guardiola_de_bergueda","guardiola_de_bergueda","42.23178045,1.8816944795631643","14","Berguedà","8","Barcelona","Pl. Municipal, 3, 08694 Guardiola de Berguedà","Pl. Municipal, 3","08694","42.23178045,1.8816944795631643","938227059","938227024","guardiola@diba.cat","https://www.guardioladebergueda.cat","P0809800F","https://media.diba.cat/diba/municipis/img/escuts/ec08099.png","https://media.diba.cat/diba/municipis/img/banderes/bn08099.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08099.jpg","080996","Guardiola_de_Berguedà","929","62","720","2022-01-24 15:31:56"
"555c579ecf83d3d61744af5f","08140","Navarcles","Navarcles","","navarcles","navarcles","41.7531567,1.9033612","7","Bages","8","Barcelona","Plaça de la Vila, 1, 08270 Navarcles","Plaça de la Vila, 1","08270","41.75161855,1.9037952274686805","938310011","938270114","navarcles@diba.cat","https://www.navarcles.cat","P0813900H","https://media.diba.cat/diba/municipis/img/escuts/ec08140.png","https://media.diba.cat/diba/municipis/img/banderes/bn08140.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08140.jpg","081402","Navarcles","6068","5.52","269","2022-01-24 15:31:56"
"555c579ecf83d3d61744af65","08195","Sant Agustí de Lluçanès","Sant Agustí de Lluçanès","","sant_agusti_de_llucanes","sant_agusti_de_llucanes","42.0855753,2.1273796","24","Osona","8","Barcelona","C/ Alou, 6, 08586 Sant Agustí de Lluçanès","C/ Alou, 6","08586","42.0855753,2.1273796","938527001","938527001","st.agusti@diba.cat","https://www.santagustidellucanes.cat","P0819400C","https://media.diba.cat/diba/municipis/img/escuts/ec08195.png","https://media.diba.cat/diba/municipis/img/banderes/bn08195.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08195.jpg","081957","Sant_Agustí_de_Lluçanès","92","13.38","816","2022-01-24 15:31:56"
"555c579ecf83d3d61744b085","08233","Sant Pere de Torelló","Sant Pere de Torelló","","sant_pere_de_torello","sant_pere_de_torello","42.0754084,2.296079","24","Osona","8","Barcelona","Verdaguer, 18, 08572 Sant Pere de Torelló","Verdaguer, 18","08572","42.0754084,2.296079","938584024","938509130","st.peret@diba.cat","https://www.stpere.cat","P0823300I","https://media.diba.cat/diba/municipis/img/escuts/ec08233.png","https://media.diba.cat/diba/municipis/img/banderes/bn08233.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08233.jpg","082331","Sant_Pere_de_Torelló","2488","57.2","621","2022-01-24 15:31:56"
"555c579ecf83d3d61744af6c","08009","Argentona","Argentona","","argentona","argentona","41.5554326,2.4002787","21","Maresme","8","Barcelona","Carrer Gran, 59, 08310 Argentona","Carrer Gran, 59","08310","41.5549048,2.4010027","937974900","937970800","argentona@argentona.cat","https://www.argentona.cat","P0800900C","https://media.diba.cat/diba/municipis/img/escuts/ec08009.png","https://media.diba.cat/diba/municipis/img/banderes/bn08009.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08009.jpg","080095","Argentona","12629","25.22","88","2022-01-24 15:31:56"
"555c579ecf83d3d61744af73","08024","Borredà","Borredà","","borreda","borreda","42.13574,1.99413","14","Berguedà","8","Barcelona","Pl. Ajuntament, s/n, 08619 Borredà","Pl. Ajuntament, s/n","08619","42.13574,1.99413","938239151","938239223","borreda@diba.cat","https://www.borreda.net","P0802400B","https://media.diba.cat/diba/municipis/img/escuts/ec08024.png","https://media.diba.cat/diba/municipis/img/banderes/bn08024.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08024.jpg","080240","Borredà","455","43.6","854","2022-01-24 15:31:56"
"555c579ecf83d3d61744af75","08045","Capolat","Capolat","","capolat","capolat","42.0776191,1.752867","14","Berguedà","8","Barcelona","Afores, s/n, 08619 Capolat","Afores, s/n","08619","42.0776191,1.752867","938215040","938215040","capolat@diba.cat","https://www.capolat.cat","P0804400J","https://media.diba.cat/diba/municipis/img/escuts/ec08045.png","https://media.diba.cat/diba/municipis/img/banderes/bn08045.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08045.jpg","080459","Capolat","84","34.29","1279","2021-04-18 09:22:02"
"555c579ecf83d3d61744af8b","08266","Cerdanyola del Vallès","Cerdanyola del Vallès","","cerdanyola_del_valles","cerdanyola_del_valles","41.4911865,2.140618276221293","40","Vallès Occidental","8","Barcelona","Pl. Francesc Layret, s/n, 08290 Cerdanyola del Vallès","Pl. Francesc Layret, s/n","08290","41.4911865,2.140618276221293","935808888","935801620","alcaldia@cerdanyola.cat","https://www.cerdanyola.cat","P0826600I","https://media.diba.cat/diba/municipis/img/escuts/ec08266.png","https://media.diba.cat/diba/municipis/img/banderes/bn08266.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08266.jpg","082665","Cerdanyola_del_Vallès","57217","32","32","2022-01-24 15:31:57"
"555c579ecf83d3d61744afb0","08257","Santa Maria de Miralles","Santa Maria de Miralles","","santa_maria_de_miralles","santa_maria_de_miralles","41.50723395,1.5195688574096553","6","Anoia","8","Barcelona","Ctra. d\'Igualada a Valls, s/n, 08787 Santa Maria de Miralles","Ctra. d\'Igualada a Valls, s/n","08787","41.5121759,1.5280729","938080301","938080374","st.m.miralles@santamariamiralles.cat","https://www.santamariamiralles.cat","P0825700H","https://media.diba.cat/diba/municipis/img/escuts/ec08257.png","https://media.diba.cat/diba/municipis/img/banderes/bn08257.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08257.jpg","082573","Santa_Maria_de_Miralles","129","25.38","628","2022-01-24 15:31:57"
"555c579ecf83d3d61744afdf","08902","Vilanova del Vallès","Vilanova del Vallès","","vilanova_del_valles","vilanova_del_valles","41.554018600000006,2.2888877716405966","41","Vallès Oriental","8","Barcelona","Plaça de l\'Ajuntament, 1, 08410 Vilanova del Vallès","Plaça de l\'Ajuntament, 1","08410","41.554018600000006,2.2888877716405966","938459277","938456186","ajuntament@vilanovadelvalles.cat","https://www.vilanovadelvalles.cat","P0831000E","https://media.diba.cat/diba/municipis/img/escuts/ec08902.png","https://media.diba.cat/diba/municipis/img/banderes/bn08902.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08902.jpg","089024","Vilanova_del_Vallès","5535","15.2","100","2022-01-24 15:31:56"
"555c579ecf83d3d61744afed","08152","Orpí","Orpí","","orpi","orpi","41.5286732,1.606733","6","Anoia","8","Barcelona","Pl. St. Jordi Barri Can Bou, 08787 Orpí","Pl. St. Jordi Barri Can Bou","08787","41.5286732,1.606733","938080139","938080106","info@orpi.cat","https://www.orpi.cat","P0815100C","https://media.diba.cat/diba/municipis/img/escuts/ec08152.png","https://media.diba.cat/diba/municipis/img/banderes/bn08152.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08152.jpg","081521","Orpí","154","15.42","477","2022-01-24 15:31:56"
"555c579ecf83d3d61744affd","08172","Premià de Mar","Premià de Mar","","premia_de_mar","premia_de_mar","41.4893974,2.3565905","21","Maresme","8","Barcelona","Plaça de l\'Ajuntament, 1, 08330 Premià de Mar","Plaça de l\'Ajuntament, 1","08330","41.4893974,2.3565905","937417400","937417425","info@premiademar.cat","https://www.premiademar.cat","P0817100A","https://media.diba.cat/diba/municipis/img/escuts/ec08172.png","https://media.diba.cat/diba/municipis/img/banderes/bn08172.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08172.jpg","081727","Premià_de_Mar","28523","1.92","8","2022-01-24 15:31:56"
"555c579ecf83d3d61744b009","08190","Saldes","Saldes","","saldes","saldes","42.2287591,1.7349486","14","Berguedà","8","Barcelona","Pl. Pedraforca, s/n, 08697 Saldes","Pl. Pedraforca, s/n","08697","42.2286411,1.7351752","938258005","938258069","saldes@diba.cat","https://www.saldes.cat","P0818900C","https://media.diba.cat/diba/municipis/img/escuts/ec08190.png","https://media.diba.cat/diba/municipis/img/banderes/bn08190.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08190.jpg","081901","Saldes","283","66.56","1215","2022-01-24 15:31:56"
"555c579ecf83d3d61744b010","08199","Sant Bartomeu del Grau","Sant Bartomeu del Grau","","sant_bartomeu_del_grau","sant_bartomeu_del_grau","41.9807659,2.1750391","24","Osona","8","Barcelona","Passeig del Grau, 10, 08519 Sant Bartomeu del Grau","Passeig del Grau, 10","08519","41.9799465,2.1773318","938889000","938889800","ajuntament@sbg.cat","https://www.sbg.cat","P0819800D","https://media.diba.cat/diba/municipis/img/escuts/ec08199.png","https://media.diba.cat/diba/municipis/img/banderes/bn08199.gif","https://media.diba.cat/diba/municipis/img/vistes/vista08199.jpg","081995","Sant_Bartomeu_del_Grau","913","34.7","867","2022-01-24 15:31:56"
